operation,time_seconds,time_minutes
training_time,21757.853951454163,362.6308991909027
evaluation_time,191.36182308197021,3.189363718032837
logits_storage_test_yelp,43.71771025657654,0.7286285042762757
logits_storage_train_yelp,565.6681222915649,9.427802038192748
embeddings_storage_yelp_test_bert-base-uncased,46.99920964241028,0.783320160706838
embeddings_storage_yelp_train_bert-base-uncased,609.4496984481812,10.157494974136352
model_total_time,23714.716049432755,395.2452674905459
