operation,time_seconds,time_minutes
training_time,2094.480197906494,34.90800329844157
evaluation_time,233.97272276878357,3.899545379479726
logits_storage_test_imdb,101.68313694000244,1.6947189490000407
logits_storage_train_imdb,101.72602367401123,1.6954337279001872
embeddings_storage_imdb_test_bert-base-uncased,103.49048614501953,1.7248414357503254
embeddings_storage_imdb_train_bert-base-uncased,103.44112920761108,1.7240188201268514
model_total_time,2806.015897989273,46.76693163315455
