operation,time_seconds,time_minutes
training_time,1998.5368194580078,33.308946990966795
evaluation_time,226.57567882537842,3.776261313756307
logits_storage_test_imdb_2,131.23123216629028,2.1871872027715047
logits_storage_train_imdb_2,128.29571676254272,2.1382619460423786
model_total_time,2563.310999393463,42.721849989891055
