operation,time_seconds,time_minutes
training_time,4068.7143964767456,67.81190660794576
evaluation_time,41.497268199920654,0.6916211366653442
logits_storage_test_agnews,6.559935808181763,0.10933226346969604
logits_storage_train_agnews,104.21596074104309,1.736932679017385
embeddings_storage_agnews_test_bert-base-uncased,7.1248486042022705,0.11874747673670451
embeddings_storage_agnews_train_bert-base-uncased,112.25970005989075,1.870995000998179
model_total_time,4374.486716270447,72.90811193784079
